,rent,dist,nrooms,age,size,noccup,price
483,201.0,8.0,2.0,52.0,4.0,3,109400.0
484,138.0,17.0,2.0,52.0,4.0,3,87590.86111672365
485,122.0,17.0,2.0,35.0,3.0,3,80877.9036561728
486,217.0,17.0,2.0,52.0,3.0,3,128700.0
487,220.0,17.0,2.0,46.0,4.0,3,144750.0
488,254.0,17.0,2.0,52.0,4.0,3,120850.0
489,228.0,17.0,2.0,48.0,7.0,3,244800.0
490,462.0,17.0,2.0,52.0,5.0,3,223100.0
491,378.0,17.0,2.0,,4.0,3,228150.0
492,132.0,17.0,0.0,52.0,4.0,3,87898.19277222049
493,462.0,17.0,2.0,52.0,4.0,3,250000.5
494,462.0,17.0,2.0,52.0,5.0,3,250000.5
495,403.0,17.0,2.0,52.0,4.0,3,188450.0
496,244.0,17.0,2.0,52.0,4.0,3,154800.0
497,202.0,17.0,2.0,52.0,4.0,3,91150.0
498,168.0,17.0,25.0,47.0,4.0,3,86350.0
499,142.0,17.0,38.0,50.0,5.0,3,75400.0
500,118.0,17.0,2.0,52.0,4.0,3,76800.0
501,171.0,17.0,2.0,52.0,4.0,3,53150.0
502,,17.0,2.0,47.0,5.0,3,71150.0
503,217.0,17.0,2.0,52.0,4.0,3,59700.0
504,129.0,17.0,32.0,44.0,5.0,3,53682.7616442886
505,169.0,17.0,2.0,48.0,4.0,3,66450.0
506,165.0,17.0,2.0,35.0,5.0,3,66250.0
507,202.0,17.0,2.0,52.0,4.0,3,63449.99999999999
508,300.0,17.0,2.0,14.0,3.0,2,71900.0
509,462.0,17.0,2.0,52.0,5.0,3,250000.5
510,,17.0,2.0,39.0,5.0,3,250000.5
511,462.0,17.0,2.0,42.0,6.0,3,209135.2812597833
512,462.0,17.0,38.0,52.0,5.0,3,250000.5
513,462.0,17.0,2.0,52.0,5.0,3,233050.0
514,462.0,17.0,3.0,52.0,6.0,3,250000.5
515,,17.0,2.0,52.0,5.0,3,228900.00000000003
516,462.0,17.0,2.0,52.0,5.0,3,235800.0
517,462.0,17.0,2.0,52.0,6.0,3,250000.5
518,461.0,17.0,2.0,52.0,5.0,3,199300.0
519,441.0,17.0,2.0,52.0,5.0,3,170350.0
520,390.0,8.0,2.0,52.0,4.0,3,144950.0
521,353.0,17.0,2.0,52.0,5.0,3,167650.0
522,396.0,17.0,2.0,52.0,4.0,3,166500.0
523,198.0,17.0,2.0,52.0,4.0,3,120500.0
524,249.0,17.0,2.0,52.0,5.0,3,94800.0
525,273.0,17.0,2.0,52.0,4.0,3,103150.0
526,226.0,17.0,2.0,52.0,5.0,3,114365.33011932277
527,238.0,17.0,2.0,52.0,4.0,3,105100.0
528,258.0,17.0,2.0,46.0,6.0,3,101030.8563877078
529,323.0,17.0,2.0,52.0,5.0,3,98950.0
530,250.0,17.0,33.0,52.0,5.0,3,100650.0
531,219.0,17.0,25.0,52.0,4.0,3,95400.0
532,201.0,17.0,2.0,52.0,5.0,3,103950.0
533,282.0,17.0,2.0,52.0,4.0,3,107650.0
534,295.0,17.0,2.0,45.0,5.0,3,106450.0
535,394.0,17.0,2.0,13.0,4.0,3,146350.0
536,190.0,17.0,2.0,30.0,8.0,4,137500.0
537,198.0,17.0,2.0,42.0,8.0,'4',100000.0
538,193.0,17.0,2.0,29.0,5.0,3,86700.0
539,145.0,17.0,2.0,42.0,5.0,three,51100.0
540,222.0,17.0,2.0,52.0,5.0,3,110400.0
541,281.0,17.0,2.0,27.0,4.0,3,121400.0
542,387.0,17.0,2.0,18.0,3.0,3,152635.21035415173
543,188.0,17.0,2.0,50.0,4.0,3,109500.0
544,222.0,17.0,2.0,52.0,5.0,3,141050.0
545,415.0,17.0,2.0,52.0,4.0,3,186000.0
546,312.0,17.0,2.0,52.0,4.0,3,112900.0
547,203.0,17.0,2.0,52.0,3.0,3,110400.0
548,249.0,17.0,2.0,52.0,4.0,3,117250.0
549,245.0,17.0,22.0,52.0,4.0,3,127100.0
550,358.0,17.0,2.0,52.0,,3,175900.0
551,316.0,17.0,2.0,52.0,3.0,3,137500.0
552,251.0,17.0,2.0,52.0,4.0,3,137923.0890443645
553,224.0,17.0,2.0,52.0,4.0,3,114050.0
554,,17.0,2.0,52.0,,3,117000.0
555,179.0,17.0,2.0,43.0,4.0,3,81250.0
556,223.0,17.0,2.0,43.0,4.0,3,121700.0
557,382.0,17.0,2.0,52.0,4.0,3,136900.0
558,310.0,17.0,28.0,52.0,4.0,3,124250.0
559,260.0,17.0,30.0,52.0,4.0,3,136317.4074359316
560,201.0,17.0,,,3.0,3,120450.0
561,431.0,17.0,2.0,52.0,5.0,3,153150.0
562,297.0,17.0,2.0,50.0,4.0,3,120000.0
563,371.0,8.0,2.0,45.0,5.0,3,123550.0
564,365.0,17.0,2.0,27.0,3.0,3,143300.0
565,230.0,17.0,2.0,52.0,4.0,3,133350.0
566,275.0,17.0,2.0,49.0,4.0,3,114900.0
567,345.0,17.0,2.0,52.0,5.0,3,114650.0
568,,16.0,2.0,21.0,4.0,3,114200.0
569,334.0,17.0,2.0,25.0,4.0,3,103100.0
570,462.0,16.0,2.0,5.0,5.0,3,175350.0
571,245.0,17.0,2.0,31.0,4.0,3,115500.0
572,267.0,17.0,2.0,52.0,4.0,3,126450.0
573,276.0,8.0,2.0,28.0,4.0,3,176950.0
574,357.0,8.0,2.0,23.0,4.0,3,145850.0
575,239.0,17.0,2.0,20.0,3.0,3,6224374.0
576,462.0,16.0,2.0,12.0,5.0,3,170800.0
577,462.0,16.0,2.0,5.0,6.0,3,206250.0
578,347.0,16.0,2.0,36.0,5.0,3,124300.0
579,397.0,16.0,2.0,40.0,5.0,3,127450.0
580,373.0,16.0,2.0,36.0,5.0,3,120750.0
581,411.0,16.0,2.0,26.0,5.0,3,147600.0
582,462.0,16.0,2.0,31.0,5.0,3,170200.0
583,421.0,16.0,2.0,32.0,5.0,3,137350.0
584,409.0,16.0,2.0,35.0,5.0,3,119300.0
585,386.0,16.0,2.0,35.0,6.0,3,133200.0
586,437.0,16.0,2.0,30.0,5.0,3,165100.0
587,348.0,,2.0,36.0,4.0,3,103400.0
588,328.0,16.0,2.0,25.0,4.0,3,104600.0
589,279.0,16.0,2.0,30.0,5.0,3,97900.0
590,396.0,16.0,2.0,31.0,5.0,3,126750.0
591,325.0,16.0,2.0,31.0,5.0,3,120900.0
592,390.0,16.0,2.0,27.0,5.0,3,126250.0
593,450.0,16.0,2.0,29.0,5.0,3,131950.0
594,378.0,,2.0,38.0,,3,113500.0
595,361.0,16.0,2.0,38.0,5.0,3,110450.0
596,393.0,16.0,2.0,32.0,5.0,3,129650.0
597,309.0,16.0,2.0,39.0,4.0,3,116250.0
598,345.0,16.0,,37.0,5.0,3,115800.0
599,263.0,16.0,2.0,33.0,5.0,3,104700.0
600,225.0,16.0,23.0,,4.0,3,111600.0
601,262.0,16.0,2.0,25.0,4.0,3,104950.0
602,223.0,16.0,2.0,33.0,4.0,3,104100.0
603,,16.0,2.0,29.0,3.0,3,101900.0
604,247.0,,2.0,36.0,4.0,3,97850.0
605,232.0,16.0,2.0,31.0,4.0,3,95250.0
606,213.0,16.0,2.0,43.0,5.0,3,90500.0
607,251.0,16.0,2.0,42.0,5.0,3,92450.0
608,179.0,16.0,2.0,37.0,3.0,2,95400.0
609,264.0,16.0,2.0,15.0,4.0,3,121100.0
610,360.0,16.0,,20.0,4.0,3,94150.0
611,288.0,16.0,2.0,52.0,4.0,3,91750.0
612,304.0,16.0,2.0,52.0,4.0,3,102100.0
613,345.0,16.0,2.0,51.0,4.0,3,125950.0
614,165.0,8.0,2.0,49.0,4.0,3,93750.0
615,308.0,16.0,2.0,52.0,4.0,3,99100.0
616,296.0,16.0,2.0,52.0,4.0,3,109500.0
617,368.0,16.0,23.0,52.0,4.0,3,137500.0
618,212.0,16.0,2.0,45.0,4.0,3,96336.5062456651
619,243.0,16.0,2.0,46.0,4.0,3,88750.0
620,212.0,16.0,2.0,49.0,4.0,3,85800.0
621,278.0,16.0,2.0,52.0,4.0,3,91650.0
622,192.0,16.0,2.0,52.0,4.0,3,87500.0
623,285.0,16.0,2.0,45.0,6.0,3,78350.0
624,253.0,16.0,,45.0,7.0,3,78750.0
625,243.0,16.0,2.0,38.0,4.0,,89900.0
626,302.0,16.0,2.0,36.0,4.0,3,102750.0
627,254.0,16.0,2.0,35.0,5.0,3,89450.0
628,415.0,16.0,2.0,36.0,5.0,3,131250.0
629,252.0,16.0,2.0,46.0,5.0,3,82500.0
630,264.0,8.0,2.0,46.0,5.0,3,79850.0
631,274.0,16.0,37.0,5.0,5.0,3,79150.0
632,215.0,16.0,2.0,38.0,5.0,3,72400.0
633,301.0,16.0,2.0,43.0,5.0,3,83150.0
634,341.0,16.0,2.0,37.0,5.0,3,95500.0
635,259.0,16.0,2.0,36.0,5.0,3,87500.0
636,250.0,16.0,2.0,10.0,3.0,3,68750.0
637,164.0,16.0,2.0,28.0,2.0,2,70850.0
638,218.0,16.0,2.0,31.0,3.0,3,105450.0
639,253.0,8.0,2.0,47.0,4.0,3,99150.0
640,210.0,16.0,2.0,29.0,4.0,3,78700.0
641,375.0,16.0,2.0,52.0,5.0,3,132350.0
642,230.0,16.0,2.0,38.0,4.0,3,109200.0
643,285.0,16.0,2.0,43.0,5.0,3,117550.0
644,462.0,0.0,0.0,33.0,5.0,3,201294.36334467307
645,462.0,16.0,2.0,26.0,5.0,3,194841.88492215317
646,287.0,16.0,,35.0,5.0,3,121750.0
647,300.0,16.0,2.0,35.0,5.0,3,83950.0
648,462.0,16.0,2.0,25.0,4.0,3,185600.0
649,263.0,16.0,2.0,39.0,4.0,3,109450.0
650,223.0,16.0,2.0,45.0,4.0,3,101350.0
651,,16.0,2.0,45.0,4.0,'3',93100.0
652,233.0,16.0,2.0,44.0,4.0,3,94450.0
653,268.0,16.0,2.0,44.0,4.0,3,90000.0
654,237.0,16.0,2.0,18.0,3.0,3,101350.0
655,195.0,16.0,2.0,27.0,3.0,2,90850.0
656,276.0,16.0,2.0,18.0,4.0,3,5861614.0
657,259.0,16.0,2.0,43.0,5.0,'3',91850.0
658,292.0,8.0,2.0,19.0,5.0,3,109000.0
659,301.0,16.0,2.0,36.0,5.0,3,95750.0
660,266.0,16.0,2.0,36.0,5.0,3,97350.0
661,343.0,16.0,2.0,17.0,4.0,3,93600.0
662,197.0,16.0,2.0,21.0,4.0,3,111550.0
663,254.0,16.0,2.0,29.0,3.0,3,135650.0
664,297.0,16.0,,,5.0,3,97050.0
665,375.0,16.0,2.0,36.0,6.0,3,95200.0
666,334.0,16.0,0.0,38.0,5.0,3,109968.56811582924
667,274.0,16.0,2.0,38.0,8.0,3,92300.0
668,291.0,16.0,2.0,36.0,5.0,3,98650.0
669,259.0,16.0,2.0,36.0,6.0,3,96300.0
670,,16.0,2.0,36.0,5.0,3,96100.0
671,224.0,16.0,2.0,36.0,5.0,3,97300.0
672,332.0,16.0,,36.0,5.0,3,96750.0
673,300.0,8.0,2.0,24.0,5.0,3,6046820.0
674,179.0,16.0,2.0,16.0,,2,41650.0
675,,16.0,2.0,24.0,6.0,3,106300.0
676,411.0,16.0,2.0,5.0,4.0,3,93900.0
677,329.0,16.0,2.0,36.0,5.0,3,102850.0
678,300.0,16.0,2.0,36.0,8.0,3,96450.0
679,328.0,16.0,2.0,35.0,5.0,3,5957767.0
680,321.0,8.0,2.0,30.0,4.0,3,106700.0
681,384.0,16.0,2.0,39.0,5.0,3,91800.0
682,224.0,16.0,2.0,37.0,4.0,3,89200.0
683,,16.0,2.0,27.0,5.0,3,109600.0
684,209.0,16.0,35.0,31.0,5.0,3,64243.60092690224
685,221.0,16.0,2.0,,5.0,'3',78550.0
686,257.0,16.0,,30.0,5.0,3,78900.0
687,215.0,,2.0,34.0,4.0,3,80850.0
688,227.0,16.0,2.0,38.0,4.0,3,76050.0
689,200.0,16.0,2.0,41.0,5.0,3,62849.8002098863
690,224.0,16.0,2.0,17.0,4.0,3,89950.0
691,307.0,16.0,2.0,35.0,5.0,3,89550.0
692,193.0,16.0,2.0,19.0,5.0,3,79950.0
693,161.0,16.0,2.0,23.0,3.0,3,80700.0
694,174.0,16.0,2.0,29.0,5.0,3,85200.0
695,181.0,16.0,36.0,19.0,4.0,3,68750.0
696,292.0,16.0,2.0,,4.0,3,89200.0
697,198.0,16.0,2.0,37.0,5.0,3,77600.0
698,259.0,16.0,2.0,42.0,5.0,3,80450.0
699,179.0,16.0,2.0,10.0,4.0,3,83650.0
700,462.0,16.0,34.0,20.0,5.0,3,170000.0
701,454.0,15.0,25.0,32.0,5.0,3,215500.0
702,292.0,15.0,2.0,6.0,4.0,3,150550.0
703,358.0,15.0,2.0,21.0,4.0,3,139965.14538727852
704,,15.0,,5.0,5.0,3,81250.0
705,398.0,15.0,2.0,10.0,8.0,3,149600.0
706,462.0,15.0,2.0,10.0,6.0,3,157750.0
707,387.0,16.0,2.0,23.0,6.0,3,108400.0
708,243.0,16.0,2.0,36.0,6.0,3,109050.0
709,238.0,16.0,2.0,30.0,5.0,3,85150.0
710,181.0,16.0,2.0,26.0,3.0,3,137500.0
711,,8.0,2.0,26.0,4.0,3,92050.0
712,72.0,16.0,2.0,29.0,3.0,2,74973.9077278494
713,175.0,16.0,2.0,,4.0,3,87500.0
714,263.0,16.0,2.0,41.0,4.0,3,98750.0
715,248.0,16.0,2.0,43.0,4.0,3,75000.0
716,,16.0,2.0,29.0,4.0,3,102800.0
717,212.0,16.0,2.0,41.0,4.0,3,85150.0
718,188.0,16.0,2.0,43.0,3.0,3,95450.0
719,255.0,16.0,2.0,37.0,4.0,3,98450.0
720,190.0,16.0,2.0,37.0,5.0,3,87000.0
721,193.0,16.0,2.0,37.0,5.0,3,85100.0
722,232.0,,2.0,38.0,5.0,3,90450.0
723,221.0,16.0,2.0,34.0,5.0,3,75250.0
724,234.0,16.0,21.0,31.0,6.0,3,83550.0
725,221.0,16.0,2.0,35.0,5.0,3,74450.0
726,328.0,16.0,2.0,40.0,5.0,3,98200.0
727,303.0,16.0,2.0,37.0,5.0,3,95550.0
728,285.0,16.0,2.0,36.0,5.0,3,93750.0
729,261.0,16.0,2.0,45.0,5.0,3,90300.0
730,304.0,16.0,2.0,45.0,5.0,3,91400.0
731,314.0,16.0,2.0,44.0,5.0,3,89650.0
732,270.0,8.0,28.0,43.0,5.0,3,89700.0
733,320.0,16.0,,35.0,5.0,3,105150.0
734,317.0,16.0,2.0,34.0,8.0,3,96150.0
735,418.0,16.0,2.0,35.0,6.0,3,99050.0
736,305.0,16.0,2.0,36.0,5.0,3,98100.0
737,,16.0,2.0,38.0,5.0,3,90800.0
738,359.0,16.0,2.0,37.0,5.0,3,93450.0
739,360.0,16.0,2.0,37.0,5.0,3,94150.0
740,290.0,16.0,2.0,40.0,5.0,3,92000.0
741,295.0,16.0,2.0,33.0,5.0,3,92350.0
742,243.0,16.0,2.0,42.0,4.0,3,89950.0
743,231.0,,2.0,38.0,5.0,3,83600.0
744,229.0,16.0,2.0,32.0,5.0,3,82700.0
745,202.0,8.0,2.0,33.0,6.0,3,77000.0
746,233.0,16.0,,39.0,8.0,3,76750.0
747,260.0,16.0,2.0,40.0,5.0,3,67700.0
748,166.0,8.0,2.0,39.0,5.0,3,79150.0
749,458.0,16.0,2.0,32.0,6.0,3,120350.0
750,320.0,0.0,33.0,22.0,5.0,3,99999.7457955351
751,,16.0,2.0,27.0,4.0,3,115300.0
752,243.0,16.0,2.0,28.0,3.0,3,150120.6696717104
753,290.0,16.0,2.0,38.0,5.0,3,82650.0
754,453.0,16.0,,29.0,5.0,3,127100.0
755,,16.0,2.0,18.0,5.0,3,166300.0
756,462.0,15.0,2.0,23.0,5.0,3,175000.0
757,200.0,16.0,0.0,28.0,4.0,3,88984.67954501095
758,290.0,16.0,2.0,21.0,4.0,3,113548.20023716366
759,192.0,16.0,25.0,33.0,6.0,3,77150.0
760,226.0,16.0,2.0,31.0,5.0,3,80900.0
761,207.0,16.0,2.0,17.0,4.0,3,80950.0
762,276.0,16.0,2.0,35.0,5.0,3,82700.0
763,160.0,16.0,2.0,37.0,6.0,3,83300.0
764,279.0,16.0,2.0,37.0,5.0,3,74850.0
765,290.0,,2.0,35.0,6.0,3,81050.0
766,228.0,,2.0,46.0,5.0,3,76300.0
767,211.0,16.0,2.0,27.0,4.0,'3',97600.0
768,329.0,16.0,2.0,35.0,6.0,3,95300.0
769,353.0,16.0,2.0,35.0,5.0,3,96900.0
770,351.0,8.0,2.0,34.0,6.0,3,100300.0
771,240.0,16.0,2.0,29.0,7.0,3,75000.0
772,320.0,0.0,2.0,36.0,6.0,3,90016.40089926183
773,309.0,16.0,2.0,36.0,6.0,3,86350.0
774,231.0,16.0,2.0,35.0,5.0,3,87050.0
775,340.0,16.0,2.0,25.0,4.0,3,97200.0
776,349.0,16.0,2.0,28.0,5.0,3,103350.0
777,333.0,16.0,2.0,31.0,5.0,3,102250.0
778,339.0,16.0,2.0,,6.0,3,5796505.0
779,178.0,16.0,2.0,26.0,6.0,'3',68750.0
780,,16.0,2.0,18.0,5.0,3,93600.0
781,339.0,16.0,,35.0,8.0,3,86800.0
782,,16.0,2.0,19.0,4.0,3,81500.0
783,261.0,16.0,30.0,18.0,5.0,3,165800.0
784,,16.0,2.0,31.0,8.0,3,98800.0
785,275.0,16.0,2.0,8.0,5.0,3,98950.0
786,291.0,16.0,2.0,40.0,6.0,3,114050.0
787,293.0,16.0,2.0,34.0,6.0,3,94750.0
788,292.0,16.0,,32.0,5.0,3,92100.0
789,284.0,16.0,2.0,29.0,6.0,3,90450.0
790,285.0,16.0,2.0,36.0,6.0,3,86000.0
791,429.0,16.0,2.0,36.0,5.0,3,88950.0
792,308.0,16.0,28.0,36.0,6.0,3,86550.0
793,396.0,16.0,2.0,36.0,6.0,3,86300.0
794,251.0,16.0,,30.0,8.0,3,91050.0
795,235.0,16.0,2.0,23.0,5.0,3,89750.0
796,282.0,16.0,2.0,31.0,6.0,3,88000.0
797,318.0,16.0,2.0,33.0,5.0,3,96300.0
798,295.0,16.0,2.0,36.0,5.0,3,91350.0
799,188.0,16.0,22.0,22.0,8.0,3,67450.0
800,,16.0,2.0,27.0,,3,78800.0
801,353.0,16.0,2.0,25.0,5.0,3,95450.0
802,312.0,15.0,2.0,37.0,8.0,3,79100.0
803,266.0,15.0,2.0,20.0,4.0,3,175000.0
804,285.0,16.0,2.0,33.0,5.0,3,79100.0
805,286.0,15.0,2.0,33.0,6.0,3,73050.0
806,242.0,15.0,2.0,33.0,4.0,3,113350.0
807,,15.0,39.0,35.0,5.0,3,99350.0
808,318.0,15.0,2.0,32.0,5.0,3,110600.0
809,462.0,15.0,2.0,35.0,5.0,3,104250.0
810,285.0,15.0,2.0,35.0,4.0,3,102100.0
811,246.0,15.0,2.0,32.0,5.0,3,96600.0
812,291.0,15.0,2.0,35.0,6.0,3,104750.0
813,279.0,15.0,2.0,36.0,7.0,3,82450.0
814,300.0,15.0,2.0,37.0,6.0,3,89786.02993560088
815,312.0,15.0,2.0,,6.0,3,93500.0
816,,,2.0,35.0,5.0,3,95200.0
817,273.0,16.0,2.0,37.0,8.0,4,82223.1776287089
818,201.0,16.0,2.0,17.0,4.0,3,78650.0
819,279.0,16.0,2.0,35.0,7.0,3,84050.0
820,344.0,16.0,2.0,24.0,8.0,3,103820.54889832232
821,289.0,15.0,2.0,12.0,5.0,3,104450.0
822,252.0,0.0,2.0,23.0,0.0,3,134528.3887542704
823,217.0,,2.0,16.0,4.0,3,81950.0
824,302.0,16.0,2.0,34.0,7.0,3,82350.0
825,305.0,16.0,2.0,35.0,7.0,3,78450.0
826,402.0,16.0,2.0,36.0,8.0,3,84400.0
827,352.0,8.0,,35.0,6.0,3,87050.0
828,423.0,16.0,2.0,27.0,6.0,3,103250.0
829,284.0,15.0,2.0,26.0,5.0,3,94348.03604000718
830,348.0,15.0,2.0,9.0,6.0,3,108500.0
831,277.0,15.0,2.0,36.0,8.0,4,79800.0
832,198.0,15.0,2.0,31.0,8.0,4,79900.0
833,262.0,15.0,2.0,32.0,7.0,3,77150.0
834,242.0,15.0,2.0,32.0,6.0,3,74800.0
835,382.0,15.0,2.0,33.0,6.0,3,94300.0
836,,15.0,2.0,17.0,6.0,3,119250.0
837,,8.0,2.0,22.0,6.0,3,117650.0
838,378.0,15.0,2.0,6.0,7.0,3,130700.0
839,440.0,,2.0,17.0,,3,117200.0
840,399.0,15.0,2.0,18.0,8.0,3,115850.0
841,317.0,15.0,2.0,16.0,7.0,3,78150.0
842,361.0,15.0,2.0,13.0,6.0,3,111000.0
843,414.0,15.0,24.0,15.0,8.0,4,127200.0
844,462.0,0.0,2.0,16.0,7.0,3,162336.72662670564
845,454.0,15.0,0.0,16.0,8.0,4,130353.11247356492
846,450.0,15.0,2.0,16.0,8.0,4,118250.0
847,346.0,15.0,2.0,15.0,8.0,3,95722.21726264151
848,391.0,15.0,2.0,16.0,8.0,4,106850.0
849,400.0,15.0,2.0,14.0,8.0,4,121800.0
850,280.0,15.0,2.0,15.0,5.0,3,106250.0
851,342.0,15.0,2.0,24.0,7.0,3,107350.0
852,276.0,15.0,2.0,18.0,5.0,3,106600.0
853,350.0,15.0,2.0,16.0,6.0,3,128000.0
854,215.0,15.0,2.0,2.0,3.0,2,118750.0
855,252.0,15.0,2.0,15.0,5.0,3,89050.0
856,431.0,15.0,2.0,29.0,7.0,3,115900.0
857,222.0,15.0,2.0,36.0,6.0,3,73950.0
858,292.0,15.0,2.0,0.0,6.0,3,95850.0
859,346.0,15.0,2.0,21.0,5.0,3,123800.0
860,428.0,15.0,2.0,15.0,6.0,3,141750.0
861,276.0,15.0,2.0,20.0,4.0,3,108450.0
862,462.0,15.0,2.0,46.0,5.0,3,141250.0
863,436.0,15.0,,6.0,8.0,3,147800.0
864,437.0,15.0,2.0,14.0,5.0,3,140900.0
865,422.0,15.0,2.0,14.0,6.0,3,134900.0
866,396.0,15.0,2.0,12.0,6.0,3,115600.0
867,462.0,15.0,2.0,8.0,7.0,3,159150.0
868,425.0,15.0,2.0,0.0,6.0,3,119115.82451925326
869,457.0,15.0,2.0,7.0,6.0,3,139100.0
870,267.0,15.0,2.0,5.0,5.0,3,150000.0
871,456.0,15.0,2.0,3.0,5.0,3,136750.0
872,326.0,,2.0,23.0,6.0,3,111700.0
873,418.0,15.0,2.0,35.0,5.0,3,107250.0
874,367.0,15.0,2.0,31.0,6.0,3,110100.0
875,352.0,15.0,2.0,24.0,6.0,3,120150.0
876,331.0,15.0,2.0,6.0,4.0,3,122905.14034427998
877,247.0,15.0,2.0,26.0,5.0,3,112100.0
878,342.0,15.0,2.0,33.0,6.0,'3',88600.0
879,286.0,15.0,2.0,24.0,4.0,3,108050.0
880,375.0,15.0,2.0,18.0,5.0,3,134850.0
881,325.0,15.0,2.0,20.0,5.0,3,115600.0
882,310.0,8.0,31.0,4.0,3.0,3,81250.0
883,360.0,8.0,2.0,13.0,5.0,3,127000.0
884,347.0,15.0,2.0,31.0,6.0,3,98100.0
885,237.0,15.0,2.0,17.0,5.0,3,5254521.0
886,234.0,15.0,2.0,17.0,5.0,3,110400.0
887,,15.0,2.0,16.0,4.0,3,106900.0
888,462.0,15.0,2.0,15.0,6.0,3,221450.0
889,462.0,15.0,2.0,21.0,6.0,3,166700.0
890,462.0,15.0,2.0,25.0,5.0,3,205942.09075722584
891,462.0,15.0,2.0,27.0,6.0,3,152650.0
892,432.0,15.0,2.0,33.0,8.0,3,129800.0
893,349.0,15.0,2.0,29.0,5.0,3,124450.0
894,462.0,15.0,2.0,31.0,5.0,3,5428413.0
895,299.0,15.0,2.0,14.0,5.0,3,118000.0
896,322.0,15.0,2.0,23.0,5.0,3,109400.0
897,372.0,15.0,2.0,28.0,5.0,3,114000.0
898,196.0,,2.0,18.0,4.0,3,117950.0
899,353.0,15.0,25.0,28.0,5.0,3,101600.0
900,356.0,15.0,2.0,35.0,6.0,3,5158325.0
901,407.0,15.0,23.0,26.0,6.0,3,118200.0
902,345.0,15.0,2.0,28.0,6.0,3,111600.0
903,314.0,15.0,2.0,26.0,6.0,3,111350.0
904,404.0,15.0,2.0,26.0,6.0,3,112500.0
905,295.0,15.0,2.0,18.0,5.0,'3',120050.0
906,399.0,15.0,2.0,28.0,8.0,3,113950.0
907,363.0,15.0,2.0,28.0,4.0,3,134300.0
908,387.0,15.0,2.0,29.0,5.0,3,137550.0
909,368.0,15.0,2.0,34.0,5.0,3,128150.0
910,311.0,15.0,2.0,27.0,8.0,three,166200.0
911,375.0,15.0,34.0,32.0,5.0,3,143800.0
912,437.0,15.0,38.0,26.0,4.0,3,149450.0
913,427.0,15.0,2.0,27.0,5.0,3,143800.0
914,378.0,15.0,,25.0,6.0,3,111100.0
915,339.0,15.0,2.0,26.0,5.0,3,116300.0
916,407.0,15.0,2.0,25.0,6.0,3,129150.0
917,381.0,15.0,37.0,23.0,5.0,3,115450.0
918,392.0,15.0,2.0,33.0,7.0,3,98450.0
919,330.0,15.0,2.0,22.0,6.0,3,111750.0
920,392.0,15.0,2.0,26.0,6.0,3,111950.0
921,356.0,15.0,2.0,27.0,6.0,3,107692.8247690486
922,462.0,8.0,2.0,7.0,6.0,3,195897.92398649463
923,462.0,14.0,2.0,0.0,6.0,3,250000.5
924,387.0,0.0,2.0,10.0,8.0,3,96550.0
925,403.0,14.0,2.0,23.0,6.0,3,132200.0
926,456.0,14.0,2.0,26.0,6.0,3,135629.32831803776
927,462.0,14.0,2.0,13.0,7.0,3,168650.0
928,462.0,15.0,2.0,22.0,,3,142400.0
929,368.0,8.0,2.0,26.0,6.0,3,108650.0
930,332.0,15.0,2.0,23.0,8.0,3,145850.0
931,370.0,15.0,2.0,26.0,6.0,3,111900.0
932,396.0,15.0,2.0,25.0,7.0,3,111550.0
933,384.0,15.0,2.0,23.0,5.0,3,128640.62814410783
934,297.0,15.0,2.0,25.0,6.0,3,109250.0
935,237.0,15.0,2.0,17.0,6.0,3,78150.0
936,381.0,15.0,2.0,20.0,6.0,3,124100.0
937,361.0,15.0,2.0,35.0,7.0,3,93000.0
938,310.0,15.0,2.0,6.0,6.0,3,89100.0
939,280.0,15.0,2.0,34.0,6.0,3,95200.0
940,265.0,15.0,,31.0,6.0,3,105150.0
941,380.0,15.0,2.0,16.0,7.0,3,104000.0
942,244.0,15.0,2.0,18.0,6.0,3,91650.0
943,455.0,15.0,2.0,19.0,6.0,3,122850.0
944,0.0,15.0,2.0,21.0,6.0,3,50984.21322111911
945,374.0,15.0,2.0,7.0,4.0,3,90850.0
946,385.0,15.0,2.0,4.0,8.0,3,149700.0
947,401.0,15.0,2.0,22.0,6.0,3,109750.0
948,429.0,15.0,2.0,25.0,6.0,3,115900.0
949,335.0,15.0,2.0,26.0,6.0,3,98426.45097880201
950,,15.0,2.0,26.0,6.0,3,106900.0
951,317.0,15.0,2.0,26.0,5.0,3,103000.0
952,,15.0,2.0,15.0,5.0,3,135550.0
953,462.0,15.0,2.0,6.0,6.0,3,168250.0
954,385.0,15.0,2.0,46.0,5.0,3,157800.0
955,462.0,15.0,,24.0,5.0,3,250000.5
956,462.0,15.0,2.0,13.0,5.0,3,142700.0
957,462.0,15.0,2.0,18.0,5.0,3,161500.0
958,462.0,8.0,29.0,23.0,6.0,3,145950.0
959,330.0,15.0,2.0,3.0,3.0,2,112800.0
960,,15.0,2.0,23.0,6.0,3,129800.0
961,462.0,15.0,2.0,20.0,6.0,3,131450.0
962,436.0,15.0,,18.0,6.0,3,128650.0
963,462.0,15.0,2.0,18.0,6.0,3,129600.0
964,462.0,15.0,2.0,12.0,5.0,3,196502.41510437755
965,462.0,15.0,2.0,23.0,6.0,3,168600.0
966,462.0,15.0,2.0,22.0,6.0,3,167050.0
967,462.0,15.0,2.0,16.0,5.0,3,155750.0
